transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
262,1900-02-16,20:33:00,30,Female,32,Beauty,4,30,12.6,120
467,1900-02-17,22:39:00,151,Female,53,Electronics,3,50,14.5,150
1262,1900-02-17,20:33:00,127,Female,32,Beauty,4,30,8.4,120
1467,1900-02-17,19:31:00,89,Female,53,Electronics,3,50,14,150
463,1900-02-17,20:22:00,55,Female,54,Beauty,3,500,175,1500
1463,1900-02-17,19:45:00,98,Female,54,Beauty,3,500,170,1500
598,1900-02-17,17:02:00,7,Male,37,Beauty,4,30,11.1,120
667,1900-02-17,18:46:00,22,Female,29,Electronics,1,500,190,500
672,1900-02-17,19:44:00,1,Female,34,Beauty,2,50,27.5,100
1598,1900-02-17,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1667,1900-02-17,19:09:00,40,Female,29,Electronics,1,500,125,500
1672,1900-02-17,22:34:00,87,Female,34,Beauty,2,50,15.5,100
949,1900-02-17,20:28:00,21,Female,41,Electronics,2,25,9,50
1949,1900-02-17,20:24:00,105,Female,41,Electronics,2,25,12.5,50
27,1900-02-17,19:44:00,39,Female,38,Beauty,2,25,8.25,50
347,1900-02-17,19:31:00,26,Male,42,Electronics,1,25,7,25
687,1900-02-17,17:14:00,86,Female,53,Electronics,1,300,150,300
1027,1900-02-17,21:00:00,131,Female,38,Beauty,2,25,7.5,50
1347,1900-02-17,21:55:00,7,Male,42,Electronics,1,25,13,25
1687,1900-02-17,22:27:00,102,Female,53,Electronics,1,300,81,300
549,1900-02-17,19:39:00,114,Female,50,Beauty,2,50,12.5,100
675,1900-02-17,18:10:00,26,Female,45,Clothing,2,30,15.9,60
730,1900-02-17,19:38:00,131,Female,36,Clothing,2,25,13.25,50
798,1900-02-17,21:19:00,73,Male,61,Clothing,1,50,15,50
1549,1900-02-17,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1675,1900-02-18,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1730,1900-02-18,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1798,1900-02-18,20:26:00,96,Male,61,Clothing,1,50,20,50
13,1900-02-18,17:43:00,106,Male,22,Electronics,3,500,245,1500
35,1900-02-18,17:30:00,122,Female,58,Beauty,3,300,126,900
140,1900-02-18,20:20:00,61,Male,38,Electronics,1,30,14.4,30
206,1900-02-18,18:18:00,31,Male,61,Clothing,1,25,11.75,25
261,1900-02-18,17:48:00,16,Male,21,Clothing,2,25,8.25,50
279,1900-02-18,17:29:00,38,Male,50,Clothing,1,500,210,500
308,1900-02-18,19:12:00,130,Female,34,Beauty,4,300,126,1200
418,1900-02-18,18:05:00,95,Female,60,Electronics,2,500,155,1000
1013,1900-02-18,19:38:00,111,Male,22,Electronics,3,500,200,1500
1035,1900-02-18,21:56:00,52,Female,58,Beauty,3,300,105,900
1140,1900-02-18,19:26:00,154,Male,38,Electronics,1,30,15.9,30
1206,1900-02-18,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1261,1900-02-18,21:19:00,116,Male,21,Clothing,2,25,6.25,50
1279,1900-02-18,22:55:00,116,Male,50,Clothing,1,500,170,500
1308,1900-02-18,22:39:00,91,Female,34,Beauty,4,300,150,1200
1418,1900-02-18,18:19:00,68,Female,60,Electronics,2,500,215,1000
612,1900-02-18,19:06:00,77,Female,61,Electronics,1,500,235,500
875,1900-02-18,21:47:00,134,Female,51,Electronics,4,500,135,2000
1612,1900-02-18,21:14:00,140,Female,61,Electronics,1,500,230,500
1875,1900-02-18,22:42:00,141,Female,51,Electronics,4,500,165,2000
430,1900-02-18,18:36:00,100,Female,43,Electronics,3,300,153,900
633,1900-02-19,22:20:00,35,Male,39,Beauty,4,30,12.3,120
1430,1900-02-19,18:25:00,22,Female,43,Electronics,3,300,132,900
1633,1900-02-19,18:18:00,152,Male,39,Beauty,4,30,11.4,120
125,1900-02-19,18:48:00,137,Male,48,Clothing,2,50,19,100
716,1900-02-19,19:51:00,137,Female,60,Clothing,4,300,108,1200
790,1900-02-19,20:47:00,29,Male,62,Clothing,1,25,9.25,25
960,1900-02-19,19:01:00,134,Male,59,Clothing,2,30,14.4,60
1125,1900-02-19,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1716,1900-02-19,19:16:00,39,Female,60,Clothing,4,300,87,1200
1790,1900-02-19,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1960,1900-02-19,22:04:00,67,Male,59,Clothing,2,30,13.2,60
259,1900-02-19,20:26:00,93,Female,45,Clothing,4,50,22.5,200
443,1900-02-19,20:25:00,98,Male,29,Clothing,2,300,114,600
529,1900-02-19,17:43:00,46,Female,35,Clothing,3,50,20.5,150
563,1900-02-19,18:40:00,150,Male,20,Clothing,2,30,16.2,60
1259,1900-02-19,17:31:00,105,Female,45,Clothing,4,50,21,200
1443,1900-02-19,19:37:00,81,Male,29,Clothing,2,300,147,600
1529,1900-02-19,22:38:00,105,Female,35,Clothing,3,50,17,150
1563,1900-02-19,17:44:00,22,Male,20,Clothing,2,30,15.3,60
801,1900-02-19,17:14:00,153,Male,21,Clothing,4,50,19,200
1801,1900-02-19,22:01:00,148,Male,21,Clothing,4,50,13.5,200
160,1900-02-19,17:08:00,127,Female,43,Clothing,2,50,26.5,100
508,1900-02-19,22:52:00,32,Male,58,Beauty,2,300,123,600
807,1900-02-19,19:49:00,91,Female,50,Electronics,4,50,15.5,200
1160,1900-02-20,19:20:00,105,Female,43,Clothing,2,50,14,100
1508,1900-02-20,20:32:00,90,Male,58,Beauty,2,300,81,600
1807,1900-02-20,22:15:00,19,Female,50,Electronics,4,50,22,200
511,1900-02-20,18:19:00,146,Male,45,Beauty,2,50,24.5,100
521,1900-02-20,19:56:00,133,Female,47,Clothing,4,30,8.7,120
695,1900-02-20,22:12:00,52,Female,22,Electronics,3,50,21,150
816,1900-02-20,19:29:00,133,Male,47,Beauty,2,500,240,1000
1511,1900-02-20,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1521,1900-02-20,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1695,1900-02-20,20:51:00,85,Female,22,Electronics,3,50,23,150
1816,1900-02-20,22:30:00,52,Male,47,Beauty,2,500,245,1000
217,1900-02-20,17:01:00,17,Female,35,Electronics,4,50,26.5,200
384,1900-02-20,19:53:00,127,Male,55,Clothing,1,500,145,500
1217,1900-02-20,19:28:00,70,Female,35,Electronics,4,50,18,200
1384,1900-02-20,20:23:00,106,Male,55,Clothing,1,500,260,500
648,1900-02-20,18:13:00,41,Male,53,Beauty,4,300,138,1200
926,1900-02-20,22:53:00,53,Male,22,Electronics,1,30,15.6,30
1648,1900-02-20,17:18:00,16,Male,53,Beauty,4,300,87,1200
1926,1900-02-20,20:22:00,74,Male,22,Electronics,1,30,9.6,30
285,1900-02-20,18:14:00,107,Female,31,Electronics,1,25,13.5,25
427,1900-02-20,21:26:00,120,Male,25,Electronics,1,25,11.75,25
569,1900-02-20,20:49:00,132,Male,52,Electronics,4,50,19,200
570,1900-02-20,22:53:00,91,Male,49,Clothing,1,500,185,500
630,1900-02-20,17:29:00,94,Male,42,Clothing,2,50,25.5,100
957,1900-02-21,19:00:00,105,Female,60,Electronics,4,30,9.3,120
1285,1900-02-21,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1427,1900-02-21,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1569,1900-02-21,21:07:00,35,Male,52,Electronics,4,50,18,200
1570,1900-02-21,22:32:00,109,Male,49,Clothing,1,500,170,500
1630,1900-02-21,17:22:00,95,Male,42,Clothing,2,50,16,100
1957,1900-02-21,19:00:00,75,Female,60,Electronics,4,30,14.7,120
635,1900-02-21,21:03:00,89,Female,63,Electronics,3,300,129,900
1635,1900-02-21,18:08:00,36,Female,63,Electronics,3,300,159,900
29,1900-02-21,20:10:00,31,Female,42,Electronics,1,30,13.5,30
277,1900-02-21,22:10:00,139,Male,36,Clothing,4,25,12.25,100
859,1900-02-21,21:52:00,46,Female,56,Electronics,3,500,190,1500
1029,1900-02-21,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1277,1900-02-21,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1859,1900-02-21,20:58:00,32,Female,56,Electronics,3,500,205,1500
638,1900-02-21,19:52:00,154,Male,46,Electronics,1,500,190,500
823,1900-02-21,17:42:00,66,Female,56,Electronics,2,50,25,100
956,1900-02-21,21:50:00,140,Male,30,Clothing,3,500,135,1500
981,1900-02-21,21:08:00,5,Female,30,Electronics,2,30,12.9,60
1638,1900-02-21,18:26:00,37,Male,46,Electronics,1,500,155,500
1823,1900-02-21,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1956,1900-02-21,20:40:00,62,Male,30,Clothing,3,500,170,1500
1981,1900-02-21,22:50:00,19,Female,30,Electronics,2,30,11.7,60
219,1900-02-21,22:34:00,79,Female,53,Electronics,3,30,10.2,90
1219,1900-02-22,21:47:00,149,Female,53,Electronics,3,30,11.1,90
73,1900-02-22,21:47:00,42,Male,29,Electronics,3,30,9,90
162,1900-02-22,19:37:00,118,Male,39,Clothing,2,30,9,60
306,1900-02-22,22:05:00,148,Male,54,Electronics,1,50,26.5,50
725,1900-02-22,20:32:00,2,Male,61,Electronics,1,300,153,300
880,1900-02-22,20:13:00,63,Male,22,Beauty,2,500,175,1000
992,1900-02-22,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1073,1900-02-22,18:16:00,82,Male,29,Electronics,3,30,15.3,90
1162,1900-02-22,17:08:00,101,Male,39,Clothing,2,30,12.6,60
1306,1900-02-22,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1725,1900-02-22,21:02:00,109,Male,61,Electronics,1,300,105,300
1880,1900-02-22,20:03:00,37,Male,22,Beauty,2,500,175,1000
1992,1900-02-22,21:35:00,70,Female,57,Electronics,2,30,8.7,60
597,1900-02-22,19:29:00,84,Male,22,Beauty,4,300,111,1200
622,1900-02-22,22:00:00,155,Female,49,Beauty,3,25,6.25,75
1597,1900-02-22,18:21:00,32,Male,22,Beauty,4,300,78,1200
1622,1900-02-22,21:28:00,54,Female,49,Beauty,3,25,11.75,75
116,1900-02-22,20:04:00,58,Female,23,Clothing,1,30,15,30
364,1900-02-22,19:06:00,98,Female,19,Beauty,1,500,200,500
368,1900-02-22,21:11:00,90,Female,56,Clothing,4,300,132,1200
1116,1900-02-22,22:26:00,145,Female,23,Clothing,1,30,12.3,30
1364,1900-02-22,17:04:00,72,Female,19,Beauty,1,500,250,500
1368,1900-02-22,21:29:00,145,Female,56,Clothing,4,300,132,1200
50,1900-02-22,18:51:00,71,Female,27,Beauty,3,25,10.5,75
479,1900-02-23,21:35:00,90,Male,52,Electronics,4,300,105,1200
804,1900-02-23,17:12:00,99,Male,42,Electronics,1,30,10.8,30
1050,1900-02-23,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1479,1900-02-23,22:24:00,108,Male,52,Electronics,4,300,162,1200
1804,1900-02-23,22:46:00,74,Male,42,Electronics,1,30,14.7,30
92,1900-02-23,19:41:00,10,Female,51,Electronics,4,30,8.7,120
282,1900-02-23,17:39:00,10,Female,64,Electronics,4,50,56,200
718,1900-02-23,20:25:00,154,Female,59,Beauty,3,25,25,75
1092,1900-02-23,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1282,1900-02-23,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1718,1900-02-23,19:03:00,20,Female,59,Beauty,3,25,25.5,75
617,1900-02-23,19:12:00,30,Male,34,Electronics,1,30,28.5,30
624,1900-02-23,19:08:00,48,Female,34,Beauty,3,300,342,900
825,1900-02-23,17:27:00,51,Female,46,Beauty,1,25,27.25,25
1617,1900-02-23,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1624,1900-02-23,20:48:00,121,Female,34,Beauty,3,300,363,900
1825,1900-02-23,18:34:00,105,Female,46,Beauty,1,25,27,25
568,1900-02-23,20:03:00,32,Female,51,Electronics,1,300,372,300
671,1900-02-23,19:51:00,2,Male,62,Electronics,3,50,61.5,150
756,1900-02-23,20:33:00,4,Female,62,Electronics,4,300,333,1200
815,1900-02-23,21:15:00,139,Female,51,Clothing,3,25,23.75,75
1568,1900-02-23,22:34:00,51,Female,51,Electronics,1,300,336,300
1671,1900-02-23,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1756,1900-02-23,22:16:00,119,Female,62,Electronics,4,300,297,1200
1815,1900-02-24,22:19:00,6,Female,51,Clothing,3,25,30.5,75
146,1900-02-24,22:01:00,74,Male,38,Clothing,4,50,49,200
263,1900-02-24,21:48:00,133,Male,23,Beauty,2,30,34.8,60
704,1900-02-24,22:40:00,141,Female,62,Clothing,3,30,34.8,90
1146,1900-02-24,21:11:00,52,Male,38,Clothing,4,50,60,200
1263,1900-02-24,20:49:00,47,Male,23,Beauty,2,30,35.4,60
1704,1900-02-24,20:07:00,155,Female,62,Clothing,3,30,30.3,90
476,1900-02-24,18:31:00,131,Female,27,Clothing,4,500,570,2000
733,1900-02-24,21:07:00,143,Male,34,Beauty,1,30,28.5,30
924,1900-02-24,22:18:00,151,Male,55,Beauty,2,50,55,100
984,1900-02-24,19:29:00,83,Male,56,Clothing,1,500,480,500
1476,1900-02-24,22:27:00,130,Female,27,Clothing,4,500,555,2000
1733,1900-02-24,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1924,1900-02-24,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1984,1900-02-24,20:10:00,126,Male,56,Clothing,1,500,530,500
251,1900-02-24,21:00:00,141,Female,57,Beauty,4,50,62.5,200
253,1900-02-24,21:26:00,66,Female,53,Clothing,4,500,525,2000
574,1900-02-24,20:12:00,24,Female,63,Electronics,2,25,24.75,50
751,1900-02-24,19:58:00,115,Female,42,Clothing,2,25,24.75,50
871,1900-02-24,23:00:00,57,Male,62,Beauty,2,30,33.9,60
1251,1900-02-24,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1253,1900-02-24,19:58:00,108,Female,53,Clothing,4,500,605,2000
1574,1900-02-24,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1751,1900-02-24,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1871,1900-02-25,18:39:00,41,Male,62,Beauty,2,30,30.6,60
200,1900-02-25,22:29:00,130,Male,27,Beauty,3,50,60,150
594,1900-02-25,21:49:00,72,Female,19,Electronics,2,300,291,600
637,1900-02-25,18:54:00,21,Male,43,Clothing,2,300,321,600
855,1900-02-25,19:43:00,13,Male,54,Beauty,1,25,25.75,25
1200,1900-02-25,19:04:00,20,Male,27,Beauty,3,50,54.5,150
1594,1900-02-25,19:02:00,31,Female,19,Electronics,2,300,345,600
1637,1900-02-25,20:50:00,97,Male,43,Clothing,2,300,297,600
1855,1900-02-25,21:15:00,44,Male,54,Beauty,1,25,31.25,25
325,1900-02-25,22:02:00,6,Female,52,Electronics,2,25,31.25,50
682,1900-02-25,20:51:00,60,Male,46,Beauty,4,300,354,1200
931,1900-02-25,21:34:00,48,Male,30,Beauty,4,30,29.1,120
1325,1900-02-25,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1682,1900-02-25,19:30:00,71,Male,46,Beauty,4,300,315,1200
1931,1900-02-25,19:15:00,61,Male,30,Beauty,4,30,34.2,120
925,1900-02-25,17:12:00,54,Male,25,Electronics,1,300,315,300
1925,1900-02-25,17:05:00,81,Male,25,Electronics,1,300,366,300
297,1900-02-25,21:09:00,70,Female,40,Electronics,2,500,595,1000
1297,1900-02-25,22:32:00,21,Female,40,Electronics,2,500,535,1000
814,1900-02-25,20:33:00,96,Female,59,Clothing,1,500,540,500
894,1900-02-25,22:53:00,111,Male,52,Electronics,1,30,30.6,30
1814,1900-02-25,17:53:00,43,Female,59,Clothing,1,500,620,500
1894,1900-02-25,18:11:00,92,Male,52,Electronics,1,30,30,30
194,1900-02-25,19:27:00,116,Male,55,Clothing,4,50,51.5,200
245,1900-02-26,21:41:00,75,Male,47,Clothing,3,30,36,90
296,1900-02-26,22:44:00,73,Female,22,Clothing,4,300,369,1200
644,1900-02-26,21:49:00,107,Male,23,Beauty,3,25,29,75
696,1900-02-26,18:05:00,24,Female,50,Clothing,4,50,48.5,200
1194,1900-02-26,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1245,1900-02-26,20:47:00,129,Male,47,Clothing,3,30,36,90
1296,1900-02-26,20:42:00,45,Female,22,Clothing,4,300,342,1200
1644,1900-02-26,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1696,1900-02-26,17:59:00,24,Female,50,Clothing,4,50,55,200
312,1900-02-26,18:08:00,18,Male,41,Clothing,4,30,28.5,120
692,1900-02-26,19:48:00,110,Female,64,Clothing,2,50,49.5,100
835,1900-02-26,23:00:00,49,Male,37,Clothing,4,50,60,200
1312,1900-02-26,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1692,1900-02-26,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1835,1900-02-26,20:58:00,98,Male,37,Clothing,4,50,49.5,200
183,1900-02-26,19:22:00,28,Female,43,Beauty,3,300,375,900
413,1900-02-26,21:52:00,60,Female,44,Beauty,3,25,25.5,75
799,1900-02-26,19:44:00,86,Male,56,Electronics,2,50,60,100
851,1900-02-26,17:23:00,30,Male,32,Electronics,2,25,27.75,50
1183,1900-02-26,17:10:00,54,Female,43,Beauty,3,300,342,900
1413,1900-02-26,19:33:00,104,Female,44,Beauty,3,25,30.75,75
1799,1900-02-26,19:09:00,132,Male,56,Electronics,2,50,51,100
1851,1900-02-26,21:36:00,87,Male,32,Electronics,2,25,25,50
858,1900-02-26,18:48:00,85,Male,23,Electronics,2,50,50.5,100
919,1900-02-27,21:13:00,82,Female,22,Beauty,2,25,27.75,50
935,1900-02-27,21:16:00,2,Female,34,Beauty,1,50,55.5,50
1858,1900-02-27,20:47:00,49,Male,23,Electronics,2,50,52,100
1919,1900-02-27,17:54:00,78,Female,22,Beauty,2,25,26.5,50
1935,1900-02-27,22:40:00,96,Female,34,Beauty,1,50,47.5,50
132,1900-02-27,20:34:00,86,Male,42,Electronics,4,50,62,200
1132,1900-02-27,17:27:00,14,Male,42,Electronics,4,50,59,200
604,1900-02-27,19:34:00,139,Female,29,Electronics,4,50,50.5,200
832,1900-02-27,17:25:00,106,Male,47,Beauty,4,500,600,2000
1604,1900-02-27,18:43:00,2,Female,29,Electronics,4,50,56,200
1832,1900-02-27,21:17:00,57,Male,47,Beauty,4,500,480,2000
113,1900-02-27,19:14:00,72,Female,41,Electronics,2,25,26.25,50
1113,1900-02-27,17:41:00,141,Female,41,Electronics,2,25,27.75,50
165,1900-02-27,19:01:00,75,Female,60,Clothing,4,300,318,1200
1165,1900-02-27,17:04:00,29,Female,60,Clothing,4,300,291,1200
326,1900-02-27,19:51:00,108,Female,18,Clothing,3,25,24.25,75
1326,1900-02-27,22:35:00,66,Female,18,Clothing,3,25,28.75,75
19,1900-02-27,19:39:00,30,Female,62,Clothing,2,25,28.5,50
412,1900-02-27,19:36:00,30,Female,19,Electronics,4,500,570,2000
632,1900-02-27,20:13:00,78,Female,26,Electronics,4,25,24.75,100
1019,1900-02-27,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1412,1900-02-27,19:59:00,75,Female,19,Electronics,4,500,615,2000
1632,1900-02-27,18:16:00,29,Female,26,Electronics,4,25,24.75,100
167,1900-02-27,20:58:00,73,Female,43,Clothing,3,50,49,150
172,1900-02-28,18:09:00,52,Male,32,Beauty,2,25,28,50
375,1900-02-28,17:32:00,25,Male,32,Clothing,1,50,52,50
538,1900-02-28,18:20:00,102,Male,18,Clothing,3,50,56.5,150
794,1900-02-28,21:47:00,145,Female,60,Beauty,1,300,315,300
1167,1900-02-28,21:21:00,9,Female,43,Clothing,3,50,54,150
1172,1900-02-28,21:12:00,150,Male,32,Beauty,2,25,28.5,50
1375,1900-02-28,17:50:00,79,Male,32,Clothing,1,50,59,50
1538,1900-02-28,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1794,1900-02-28,19:40:00,26,Female,60,Beauty,1,300,351,300
131,1900-02-28,22:32:00,44,Female,21,Beauty,2,300,375,600
330,1900-02-28,20:18:00,116,Female,25,Beauty,4,50,55,200
494,1900-02-28,20:18:00,140,Female,42,Beauty,4,50,58,200
1131,1900-02-28,19:16:00,130,Female,21,Beauty,2,300,336,600
1330,1900-02-28,17:49:00,20,Female,25,Beauty,4,50,48,200
1494,1900-02-28,19:29:00,74,Female,42,Beauty,4,50,62.5,200
513,1900-02-28,18:31:00,85,Male,24,Electronics,4,25,24.5,100
573,1900-02-28,22:59:00,78,Male,49,Beauty,2,30,36.3,60
1513,1900-02-28,21:47:00,19,Male,24,Electronics,4,25,31,100
1573,1900-02-28,21:45:00,148,Male,49,Beauty,2,30,31.2,60
241,1900-02-28,20:21:00,108,Female,23,Electronics,3,25,26.75,75
579,1900-02-28,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1241,1900-02-28,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1579,1900-02-28,17:38:00,119,Female,38,Electronics,1,30,28.8,30
218,1900-02-28,20:39:00,144,Male,64,Beauty,3,30,33.9,90
846,1900-02-29,18:46:00,13,Male,42,Beauty,1,50,59.5,50
1218,1900-02-29,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1846,1900-02-29,17:51:00,83,Male,42,Beauty,1,50,49.5,50
616,1900-02-29,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1616,1900-02-29,18:41:00,121,Male,41,Clothing,2,50,59,100
523,1900-02-29,19:18:00,110,Female,62,Electronics,1,300,375,300
643,1900-02-29,22:26:00,63,Female,28,Electronics,3,30,28.8,90
1523,1900-02-29,20:40:00,150,Female,62,Electronics,1,300,330,300
1643,1900-02-29,21:47:00,12,Female,28,Electronics,3,30,33.3,90
351,1900-02-29,22:16:00,38,Female,56,Clothing,3,30,36.6,90
809,1900-02-29,22:51:00,124,Female,62,Beauty,2,50,50,100
954,1900-02-29,21:03:00,87,Female,50,Electronics,3,300,321,900
1351,1900-02-29,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1809,1900-02-29,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1954,1900-02-29,17:30:00,93,Female,50,Electronics,3,300,318,900
897,1900-02-29,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1897,1900-02-29,17:12:00,137,Female,64,Electronics,2,50,62,100
147,1900-02-29,20:30:00,101,Male,23,Electronics,1,300,297,300
204,1900-02-29,21:04:00,101,Male,39,Beauty,1,25,31.25,25
390,1900-02-29,20:53:00,88,Male,39,Electronics,2,50,51,100
1147,1900-02-29,22:14:00,35,Male,23,Electronics,1,300,330,300
1204,1900-02-29,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1390,1900-02-29,22:47:00,117,Male,39,Electronics,2,50,54,100
179,1900-02-29,20:42:00,121,Male,31,Electronics,1,300,375,300
327,1900-03-01,18:30:00,107,Male,57,Electronics,3,50,56,150
626,1900-03-01,21:01:00,65,Female,26,Clothing,4,500,555,2000
873,1900-03-01,20:20:00,137,Female,27,Electronics,4,25,29,100
1179,1900-03-01,17:28:00,122,Male,31,Electronics,1,300,354,300
1327,1900-03-01,21:16:00,118,Male,57,Electronics,3,50,58,150
1626,1900-03-01,19:13:00,19,Female,26,Clothing,4,500,495,2000
1873,1900-03-01,19:18:00,64,Female,27,Electronics,4,25,26.75,100
196,1900-03-01,19:14:00,43,Female,32,Clothing,3,300,312,900
789,1900-03-01,22:13:00,34,Female,61,Clothing,4,500,510,2000
1196,1900-03-01,21:18:00,93,Female,32,Clothing,3,300,306,900
1789,1900-03-01,17:02:00,144,Female,61,Clothing,4,500,615,2000
89,1900-03-01,21:15:00,117,Female,55,Electronics,4,500,590,2000
707,1900-03-01,20:34:00,117,Female,26,Clothing,1,500,580,500
909,1900-03-01,19:43:00,71,Male,26,Electronics,1,300,288,300
1089,1900-03-01,18:44:00,108,Female,55,Electronics,4,500,555,2000
1707,1900-03-01,18:35:00,144,Female,26,Clothing,1,500,535,500
1909,1900-03-01,19:41:00,17,Male,26,Electronics,1,300,339,300
51,1900-03-01,22:09:00,78,Male,27,Beauty,3,25,24.75,75
154,1900-03-01,17:47:00,24,Male,51,Electronics,3,300,321,900
276,1900-03-01,21:27:00,40,Female,21,Beauty,4,25,27.5,100
497,1900-03-01,18:11:00,127,Male,41,Clothing,4,30,37.2,120
889,1900-03-01,22:32:00,39,Female,35,Electronics,1,50,57.5,50
1051,1900-03-01,17:47:00,104,Male,27,Beauty,3,25,25,75
1154,1900-03-01,21:44:00,29,Male,51,Electronics,3,300,291,900
1276,1900-03-02,18:54:00,140,Female,21,Beauty,4,25,27,100
1497,1900-03-02,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1889,1900-03-02,22:48:00,80,Female,35,Electronics,1,50,56,50
122,1900-03-02,19:02:00,1,Male,64,Electronics,4,30,35.4,120
373,1900-03-02,22:19:00,78,Female,25,Beauty,2,300,333,600
524,1900-03-02,19:52:00,12,Male,46,Beauty,4,300,297,1200
688,1900-03-02,21:45:00,132,Male,56,Clothing,4,25,24.75,100
813,1900-03-02,19:51:00,125,Male,52,Electronics,3,50,62,150
1122,1900-03-02,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1373,1900-03-02,20:26:00,64,Female,25,Beauty,2,300,294,600
1524,1900-03-02,22:10:00,115,Male,46,Beauty,4,300,321,1200
1688,1900-03-02,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1813,1900-03-02,22:24:00,86,Male,52,Electronics,3,50,61.5,150
178,1900-03-02,17:51:00,142,Male,40,Clothing,2,30,34.2,60
208,1900-03-02,20:56:00,144,Female,34,Electronics,4,50,57,200
247,1900-03-02,17:56:00,82,Male,41,Electronics,2,30,31.5,60
290,1900-03-02,21:39:00,86,Female,30,Beauty,2,300,342,600
656,1900-03-02,20:58:00,27,Male,29,Beauty,3,30,29.4,90
735,1900-03-02,21:38:00,153,Female,64,Clothing,4,500,515,2000
1178,1900-03-02,21:15:00,137,Male,40,Clothing,2,30,33,60
1208,1900-03-02,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1247,1900-03-02,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1290,1900-03-02,22:40:00,66,Female,30,Beauty,2,300,318,600
1656,1900-03-02,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1735,1900-03-03,17:26:00,86,Female,64,Clothing,4,500,505,2000
319,1900-03-03,18:50:00,145,Male,31,Clothing,1,500,500,500
670,1900-03-03,17:24:00,59,Male,27,Beauty,1,30,35.7,30
1319,1900-03-03,17:17:00,76,Male,31,Clothing,1,500,585,500
1670,1900-03-03,21:32:00,58,Male,27,Beauty,1,30,34.2,30
385,1900-03-03,19:06:00,127,Male,50,Electronics,3,500,525,1500
1385,1900-03-03,19:22:00,55,Male,50,Electronics,3,500,505,1500
10,1900-03-03,22:55:00,81,Female,52,Clothing,4,50,62.5,200
26,1900-03-03,17:54:00,51,Female,28,Electronics,2,500,600,1000
437,1900-03-03,18:53:00,56,Female,35,Electronics,4,300,345,1200
689,1900-03-03,20:17:00,55,Male,57,Electronics,2,50,52.5,100
1010,1900-03-03,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1026,1900-03-03,19:10:00,60,Female,28,Electronics,2,500,520,1000
1437,1900-03-03,19:19:00,76,Female,35,Electronics,4,300,372,1200
1689,1900-03-03,20:54:00,114,Male,57,Electronics,2,50,47.5,100
558,1900-03-03,17:47:00,108,Female,41,Clothing,1,25,26,25
634,1900-03-03,19:25:00,68,Male,60,Electronics,4,500,535,2000
1558,1900-03-03,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1634,1900-03-03,17:18:00,90,Male,60,Electronics,4,500,520,2000
201,1900-03-03,19:08:00,105,Male,56,Electronics,1,25,29.75,25
